osmid,y,x,street_count,geometry
17312843,48.2063184,16.3514408,4,POINT (16.3514408 48.2063184)
33183688,48.2063824,16.3520633,3,POINT (16.3520633 48.2063824)
33183705,48.2063774,16.3499751,3,POINT (16.3499751 48.2063774)
333556580,48.2076852,16.3541306,2,POINT (16.3541306 48.2076852)
333555001,48.2065221,16.3530738,3,POINT (16.3530738 48.2065221)
17312846,48.207708,16.3542806,2,POINT (16.3542806 48.207708)
17312850,48.204227,16.351451,4,POINT (16.351451 48.204227)
316634833,48.2052759,16.3515375,4,POINT (16.3515375 48.2052759)
17312852,48.2022081,16.3517542,4,POINT (16.3517542 48.2022081)
31259070,48.2041921,16.3532382,3,POINT (16.3532382 48.2041921)
8993879826,48.2006631,16.352384,1,POINT (16.352384 48.2006631)
31259074,48.2023075,16.3537249,3,POINT (16.3537249 48.2023075)
705833197,48.2022516,16.3512439,3,POINT (16.3512439 48.2022516)
48753695,48.2032392,16.3767641,3,POINT (16.3767641 48.2032392)
48753698,48.2034343,16.3763309,4,POINT (16.3763309 48.2034343)
48210029,48.2028083,16.3760187,3,POINT (16.3760187 48.2028083)
17312854,48.2004917,16.3783496,3,POINT (16.3783496 48.2004917)
47998082,48.2001205,16.3788642,3,POINT (16.3788642 48.2001205)
47998074,48.1998849,16.3773285,3,POINT (16.3773285 48.1998849)
17312856,48.1984456,16.3752523,3,POINT (16.3752523 48.1984456)
119386707,48.1989438,16.3754366,3,POINT (16.3754366 48.1989438)
17312858,48.2058219,16.3431009,4,POINT (16.3431009 48.2058219)
30968045,48.2059362,16.3414064,3,POINT (16.3414064 48.2059362)
24967072,48.204317,16.3431405,4,POINT (16.3431405 48.204317)
17312860,48.207556,16.3434482,4,POINT (16.3434482 48.207556)
33183703,48.2073347,16.3433906,3,POINT (16.3433906 48.2073347)
25267603,48.2078263,16.3421754,3,POINT (16.3421754 48.2078263)
31673327,48.2072743,16.344842,3,POINT (16.344842 48.2072743)
17312861,48.208421,16.339313,4,POINT (16.339313 48.208421)
2222890667,48.2095191,16.3398812,4,POINT (16.3398812 48.2095191)
2262947077,48.2071589,16.3395136,4,POINT (16.3395136 48.2071589)
315986844,48.207982,16.3414028,3,POINT (16.3414028 48.207982)
260047734,48.207231,16.3388657,3,POINT (16.3388657 48.207231)
17312864,48.2061139,16.3383682,4,POINT (16.3383682 48.2061139)
17312867,48.2017919,16.3469614,4,POINT (16.3469614 48.2017919)
316634872,48.2018115,16.3459495,4,POINT (16.3459495 48.2018115)
31256333,48.2027862,16.346903,3,POINT (16.346903 48.2027862)
83555096,48.2057588,16.3591074,4,POINT (16.3591074 48.2057588)
1604260616,48.2052289,16.3579402,3,POINT (16.3579402 48.2052289)
17314578,48.2172913,16.4162212,3,POINT (16.4162212 48.2172913)
33469876,48.2178319,16.4154832,3,POINT (16.4154832 48.2178319)
17314597,48.2170592,16.4165483,3,POINT (16.4165483 48.2170592)
17314585,48.2162773,16.414618,4,POINT (16.414618 48.2162773)
17314580,48.2189437,16.4139828,4,POINT (16.4139828 48.2189437)
32452325,48.2197625,16.4128982,3,POINT (16.4128982 48.2197625)
1548733797,48.2184759,16.4131143,4,POINT (16.4131143 48.2184759)
17314582,48.2179571,16.4122934,5,POINT (16.4122934 48.2179571)
33405905,48.2171768,16.4109267,3,POINT (16.4109267 48.2171768)
26977757,48.2187273,16.4111739,4,POINT (16.4111739 48.2187273)
1676206149,48.216853,16.4138396,3,POINT (16.4138396 48.216853)
3634506217,48.2184316,16.4131749,3,POINT (16.4131749 48.2184316)
17314583,48.2179488,16.4098546,4,POINT (16.4098546 48.2179488)
60627240,48.2192359,16.4081559,3,POINT (16.4081559 48.2192359)
60627249,48.2179045,16.4062952,3,POINT (16.4062952 48.2179045)
31384790,48.2154137,16.4132412,3,POINT (16.4132412 48.2154137)
17314595,48.2153739,16.4159039,4,POINT (16.4159039 48.2153739)
17314590,48.2105975,16.421103,4,POINT (16.421103 48.2105975)
31384853,48.2128425,16.4179179,3,POINT (16.4179179 48.2128425)
4863509466,48.2112274,16.4217327,3,POINT (16.4217327 48.2112274)
3582939903,48.2092968,16.4197357,2,POINT (16.4197357 48.2092968)
17314592,48.2112841,16.4216525,4,POINT (16.4216525 48.2112841)
33245901,48.2124032,16.4200729,3,POINT (16.4200729 48.2124032)
17314593,48.2122709,16.4231748,3,POINT (16.4231748 48.2122709)
33245899,48.2133764,16.4216313,3,POINT (16.4216313 48.2133764)
24967236,48.2179519,16.3942101,3,POINT (16.3942101 48.2179519)
24967234,48.2182839,16.3935542,3,POINT (16.3935542 48.2182839)
17314604,48.2179678,16.3970489,4,POINT (16.3970489 48.2179678)
3672373227,48.2179135,16.3970502,3,POINT (16.3970502 48.2179135)
30771995,48.2188092,16.3970696,3,POINT (16.3970696 48.2188092)
587659910,48.2179468,16.3949744,3,POINT (16.3949744 48.2179468)
17314948,48.2065967,16.4297884,4,POINT (16.4297884 48.2065967)
320894780,48.2061605,16.4291259,1,POINT (16.4291259 48.2061605)
33472670,48.2070803,16.4305118,3,POINT (16.4305118 48.2070803)
3578946357,48.2076269,16.4283258,3,POINT (16.4283258 48.2076269)
4245904641,48.2063875,16.4300634,2,POINT (16.4300634 48.2063875)
17322841,48.1959376,16.3399201,4,POINT (16.3399201 48.1959376)
17322844,48.1961098,16.3409637,4,POINT (16.3409637 48.1961098)
25267643,48.1963,16.3417939,4,POINT (16.3417939 48.1963)
312995732,48.195309,16.3415639,2,POINT (16.3415639 48.195309)
17322845,48.1971007,16.3459705,3,POINT (16.3459705 48.1971007)
31256797,48.1985695,16.3452139,3,POINT (16.3452139 48.1985695)
31259951,48.1974157,16.3473704,3,POINT (16.3473704 48.1974157)
17322846,48.1827992,16.3598332,4,POINT (16.3598332 48.1827992)
249199619,48.1822915,16.3604159,3,POINT (16.3604159 48.1822915)
83686174,48.1820456,16.3589327,3,POINT (16.3589327 48.1820456)
65095991,48.1834279,16.3604585,3,POINT (16.3604585 48.1834279)
65097219,48.1839027,16.3585773,4,POINT (16.3585773 48.1839027)
17322852,48.1850104,16.3649233,4,POINT (16.3649233 48.1850104)
65095058,48.1863777,16.3634482,4,POINT (16.3634482 48.1863777)
249202892,48.1846462,16.3641028,4,POINT (16.3641028 48.1846462)
17322853,48.1835762,16.3617291,3,POINT (16.3617291 48.1835762)
17322854,48.1841354,16.3611761,4,POINT (16.3611761 48.1841354)
77506145,48.1829743,16.3623789,4,POINT (16.3623789 48.1829743)
65097221,48.1848515,16.3604536,4,POINT (16.3604536 48.1848515)
65096766,48.1849827,16.3622029,4,POINT (16.3622029 48.1849827)
17322858,48.180076,16.3498035,3,POINT (16.3498035 48.180076)
1628295779,48.1798232,16.354108,3,POINT (16.354108 48.1798232)
17322859,48.1855259,16.3440483,4,POINT (16.3440483 48.1855259)
61841330,48.1839098,16.3454506,4,POINT (16.3454506 48.1839098)
46921516,48.1850758,16.3429697,4,POINT (16.3429697 48.1850758)
17322862,48.1841845,16.3657961,4,POINT (16.3657961 48.1841845)
77506771,48.1844831,16.3665802,4,POINT (16.3665802 48.1844831)
17322865,48.1869602,16.3767243,3,POINT (16.3767243 48.1869602)
148442058,48.1871412,16.377387,4,POINT (16.377387 48.1871412)
17322867,48.1873019,16.3735182,3,POINT (16.3735182 48.1873019)
17322869,48.1881143,16.3730538,4,POINT (16.3730538 48.1881143)
2554619250,48.1871067,16.3735511,3,POINT (16.3735511 48.1871067)
1677306436,48.1878308,16.3719364,4,POINT (16.3719364 48.1878308)
47046770,48.1896345,16.3721901,3,POINT (16.3721901 48.1896345)
17322870,48.1878415,16.3769653,3,POINT (16.3769653 48.1878415)
17322872,48.1885184,16.3766072,4,POINT (16.3766072 48.1885184)
148442061,48.1872867,16.3772799,4,POINT (16.3772799 48.1872867)
47046859,48.1895461,16.3760394,4,POINT (16.3760394 48.1895461)
47046887,48.1883143,16.3747657,3,POINT (16.3747657 48.1883143)
47046811,48.1899925,16.3738811,4,POINT (16.3738811 48.1899925)
17322877,48.1848305,16.3739149,3,POINT (16.3739149 48.1848305)
2486401202,48.1856494,16.3738292,3,POINT (16.3738292 48.1856494)
17322879,48.1845726,16.3752758,3,POINT (16.3752758 48.1845726)
123678748,48.1841716,16.3758427,4,POINT (16.3758427 48.1841716)
4885697234,48.1847337,16.3740555,3,POINT (16.3740555 48.1847337)
17322882,48.1785528,16.3799311,3,POINT (16.3799311 48.1785528)
293200723,48.1778239,16.3798982,3,POINT (16.3798982 48.1778239)
17322883,48.1778052,16.3804708,4,POINT (16.3804708 48.1778052)
293201284,48.1791524,16.3797665,4,POINT (16.3797665 48.1791524)
61835239,48.1767815,16.3803194,4,POINT (16.3803194 48.1767815)
62595552,48.1777235,16.3817954,3,POINT (16.3817954 48.1777235)
17322884,48.1751823,16.3800789,4,POINT (16.3800789 48.1751823)
17322896,48.1752712,16.378752,3,POINT (16.378752 48.1752712)
61838871,48.1745303,16.3799464,4,POINT (16.3799464 48.1745303)
62595548,48.1750914,16.3813984,6,POINT (16.3813984 48.1750914)
17322887,48.1817807,16.3744426,1,POINT (16.3744426 48.1817807)
809927233,48.1812562,16.3745009,3,POINT (16.3745009 48.1812562)
17322888,48.1791478,16.3750083,4,POINT (16.3750083 48.1791478)
123701536,48.1791275,16.3738501,4,POINT (16.3738501 48.1791275)
250119494,48.1791523,16.3758208,1,POINT (16.3758208 48.1791523)
34516819,48.1782141,16.3750121,4,POINT (16.3750121 48.1782141)
17322889,48.174895,16.3747742,4,POINT (16.3747742 48.174895)
61834362,48.1748361,16.3754769,4,POINT (16.3754769 48.1748361)
61833997,48.1740216,16.3746143,4,POINT (16.3746143 48.1740216)
62595827,48.1762683,16.3789226,4,POINT (16.3789226 48.1762683)
17322899,48.1778751,16.3791417,4,POINT (16.3791417 48.1778751)
62595127,48.1779525,16.378018,3,POINT (16.378018 48.1779525)
293201601,48.178567,16.3789212,3,POINT (16.3789212 48.178567)
17322907,48.1921782,16.3599256,3,POINT (16.3599256 48.1921782)
5341444979,48.1918261,16.3603132,3,POINT (16.3603132 48.1918261)
17322924,48.2067261,16.3645233,1,POINT (16.3645233 48.2067261)
17322927,48.2068178,16.3673757,3,POINT (16.3673757 48.2068178)
283097494,48.2074867,16.3679958,3,POINT (16.3679958 48.2074867)
33182899,48.2059285,16.3678443,3,POINT (16.3678443 48.2059285)
17322928,48.2074102,16.3670384,3,POINT (16.3670384 48.2074102)
17322929,48.209822,16.361966,3,POINT (16.361966 48.209822)
1828819399,48.2098729,16.3620781,3,POINT (16.3620781 48.2098729)
33196450,48.2088601,16.3628124,3,POINT (16.3628124 48.2088601)
33196440,48.2111232,16.3608576,3,POINT (16.3608576 48.2111232)
17323413,48.2043264,16.3415327,4,POINT (16.3415327 48.2043264)
17323415,48.2027928,16.3416696,3,POINT (16.3416696 48.2027928)
17324287,48.231037,16.3688668,4,POINT (16.3688668 48.231037)
33254399,48.2307547,16.3679311,3,POINT (16.3679311 48.2307547)
3904390003,48.2315526,16.3705726,4,POINT (16.3705726 48.2315526)
33254398,48.2300589,16.3693257,3,POINT (16.3693257 48.2300589)
17324324,48.2460928,16.3749647,3,POINT (16.3749647 48.2460928)
17324325,48.2453064,16.3756281,3,POINT (16.3756281 48.2453064)
1701044313,48.2487318,16.3749334,3,POINT (16.3749334 48.2487318)
69705044,48.2467161,16.3764438,4,POINT (16.3764438 48.2467161)
980288073,48.2452199,16.3755199,3,POINT (16.3755199 48.2452199)
17324328,48.2436964,16.3772777,4,POINT (16.3772777 48.2436964)
60732594,48.2436156,16.3773547,4,POINT (16.3773547 48.2436156)
1170707160,48.2425389,16.3746704,3,POINT (16.3746704 48.2425389)
87865513,48.2445509,16.3764596,3,POINT (16.3764596 48.2445509)
17475453,48.2243267,16.3690396,3,POINT (16.3690396 48.2243267)
61677459,48.2254488,16.3685594,3,POINT (16.3685594 48.2254488)
20966610,48.2093324,16.3159737,4,POINT (16.3159737 48.2093324)
6742331702,48.209316,16.3154624,3,POINT (16.3154624 48.209316)
21095351,48.201921,16.3714944,4,POINT (16.3714944 48.201921)
48753721,48.2020806,16.3715794,3,POINT (16.3715794 48.2020806)
34591548,48.2023464,16.369666,4,POINT (16.369666 48.2023464)
21479703,48.1947128,16.3698709,4,POINT (16.3698709 48.1947128)
35479312,48.1949269,16.3696829,3,POINT (16.3696829 48.1949269)
48071779,48.195556,16.3728319,3,POINT (16.3728319 48.195556)
2730172777,48.193905,16.3702699,4,POINT (16.3702699 48.193905)
21479704,48.1930558,16.3707723,3,POINT (16.3707723 48.1930558)
48072024,48.1939379,16.3703944,3,POINT (16.3703944 48.1939379)
21479705,48.1918988,16.3711109,3,POINT (16.3711109 48.1918988)
7280601564,48.1916293,16.3704014,2,POINT (16.3704014 48.1916293)
21479706,48.1911035,16.3714117,3,POINT (16.3714117 48.1911035)
319746849,48.1924511,16.3709448,4,POINT (16.3709448 48.1924511)
32619772,48.1901121,16.3719196,4,POINT (16.3719196 48.1901121)
21480571,48.1964917,16.3694537,3,POINT (16.3694537 48.1964917)
48071971,48.1971918,16.3699249,3,POINT (16.3699249 48.1971918)
24950464,48.2451985,16.3496034,4,POINT (16.3496034 48.2451985)
66835060,48.2443802,16.3493706,3,POINT (16.3493706 48.2443802)
24950468,48.2450336,16.3514516,4,POINT (16.3514516 48.2450336)
24950474,48.2282086,16.3504867,4,POINT (16.3504867 48.2282086)
33301338,48.2291142,16.3507009,4,POINT (16.3507009 48.2291142)
24950475,48.2297832,16.350864,3,POINT (16.350864 48.2297832)
33302032,48.2306766,16.3515756,3,POINT (16.3515756 48.2306766)
24950478,48.2311253,16.3527308,3,POINT (16.3527308 48.2311253)
24950483,48.2328023,16.3560025,5,POINT (16.3560025 48.2328023)
1941823517,48.2328225,16.3562479,4,POINT (16.3562479 48.2328225)
61671061,48.2328809,16.3560894,4,POINT (16.3560894 48.2328809)
33301705,48.2311027,16.3560738,3,POINT (16.3560738 48.2311027)
24950485,48.2333868,16.3562498,3,POINT (16.3562498 48.2333868)
24950487,48.234389,16.3564363,3,POINT (16.3564363 48.234389)
24950495,48.2361932,16.3593107,3,POINT (16.3593107 48.2361932)
33344229,48.2351129,16.3566315,3,POINT (16.3566315 48.2351129)
24950508,48.2365954,16.3628128,3,POINT (16.3628128 48.2365954)
3177512029,48.2369685,16.3648201,3,POINT (16.3648201 48.2369685)
24950515,48.2456965,16.3692192,3,POINT (16.3692192 48.2456965)
24950516,48.2469718,16.3703949,3,POINT (16.3703949 48.2469718)
381046334,48.2459102,16.3701342,3,POINT (16.3701342 48.2459102)
24950517,48.2492465,16.3723377,3,POINT (16.3723377 48.2492465)
131036921,48.2520737,16.3750993,3,POINT (16.3750993 48.2520737)
24966851,48.2074671,16.3197445,4,POINT (16.3197445 48.2074671)
32637445,48.2073268,16.3207849,4,POINT (16.3207849 48.2073268)
32637442,48.2062131,16.3193353,3,POINT (16.3193353 48.2062131)
24966856,48.2086899,16.3201611,4,POINT (16.3201611 48.2086899)
32637452,48.2088468,16.3191179,4,POINT (16.3191179 48.2088468)
24966861,48.209963,16.3206115,4,POINT (16.3206115 48.209963)
32637465,48.2098093,16.3216192,3,POINT (16.3216192 48.2098093)
320192729,48.2101247,16.3195521,3,POINT (16.3195521 48.2101247)
24966872,48.2113988,16.3200065,3,POINT (16.3200065 48.2113988)
33242273,48.2113013,16.3206501,3,POINT (16.3206501 48.2113013)
25268053,48.2114532,16.3196513,3,POINT (16.3196513 48.2114532)
24966877,48.2122554,16.3143967,4,POINT (16.3143967 48.2122554)
26977831,48.2124338,16.3132455,3,POINT (16.3132455 48.2124338)
25276590,48.213328,16.3146596,4,POINT (16.3146596 48.213328)
32637473,48.2120996,16.3154164,3,POINT (16.3154164 48.2120996)
24966882,48.2153371,16.3152272,4,POINT (16.3152272 48.2153371)
33242100,48.215194,16.3161941,4,POINT (16.3161941 48.215194)
24966886,48.2156474,16.3131988,4,POINT (16.3131988 48.2156474)
24966903,48.2158103,16.3121417,4,POINT (16.3121417 48.2158103)
24966892,48.2182966,16.3140799,4,POINT (16.3140799 48.2182966)
78138861,48.2188722,16.3142875,3,POINT (16.3142875 48.2188722)
33242084,48.218146,16.3151026,4,POINT (16.3151026 48.218146)
24966896,48.2184339,16.3130338,3,POINT (16.3130338 48.2184339)
24966900,48.2170581,16.3125608,4,POINT (16.3125608 48.2170581)
1347832845,48.2186071,16.3119729,3,POINT (16.3119729 48.2186071)
33242099,48.2172118,16.3115334,4,POINT (16.3115334 48.2172118)
89061059,48.2152705,16.3119652,3,POINT (16.3119652 48.2152705)
24966907,48.2159631,16.3111156,4,POINT (16.3111156 48.2159631)
24966910,48.214708,16.310679,4,POINT (16.310679 48.214708)
33242065,48.2160339,16.310629,1,POINT (16.310629 48.2160339)
33242051,48.2147816,16.3101655,3,POINT (16.3101655 48.2147816)
24966913,48.2148901,16.3095136,3,POINT (16.3095136 48.2148901)
24966917,48.2150627,16.3083639,4,POINT (16.3083639 48.2150627)
25267587,48.2163099,16.3087634,4,POINT (16.3087634 48.2163099)
33240973,48.2151947,16.3075496,3,POINT (16.3075496 48.2151947)
419031729,48.2146435,16.3082576,1,POINT (16.3082576 48.2146435)
25267588,48.2165751,16.30738,4,POINT (16.30738 48.2165751)
24966924,48.2161334,16.3099522,4,POINT (16.3099522 48.2161334)
24966926,48.2160777,16.3103276,1,POINT (16.3103276 48.2160777)
24966932,48.2191089,16.3087722,3,POINT (16.3087722 48.2191089)
78148581,48.2189693,16.3096929,4,POINT (16.3096929 48.2189693)
68227270,48.2203547,16.3072958,4,POINT (16.3072958 48.2203547)
320172926,48.212387,16.3251925,3,POINT (16.3251925 48.212387)
24966942,48.2115785,16.3260348,3,POINT (16.3260348 48.2115785)
33079245,48.2114019,16.3273139,4,POINT (16.3273139 48.2114019)
24966947,48.2110522,16.32966,4,POINT (16.32966 48.2110522)
24966952,48.2105988,16.3295022,4,POINT (16.3295022 48.2105988)
33079250,48.2109024,16.3308223,4,POINT (16.3308223 48.2109024)
33079251,48.2103743,16.3303835,3,POINT (16.3303835 48.2103743)
26972253,48.2098706,16.3300176,4,POINT (16.3300176 48.2098706)
423816205,48.2088582,16.3278515,1,POINT (16.3278515 48.2088582)
24966975,48.212399,16.3337573,4,POINT (16.3337573 48.212399)
33079206,48.212889,16.3336442,3,POINT (16.3336442 48.212889)
33079201,48.2124022,16.3350145,3,POINT (16.3350145 48.2124022)
221890042,48.2122618,16.3318081,3,POINT (16.3318081 48.2122618)
24967004,48.205703,16.3448576,4,POINT (16.3448576 48.205703)
31256837,48.2062449,16.3449612,3,POINT (16.3449612 48.2062449)
24967010,48.2054324,16.3491133,4,POINT (16.3491133 48.2054324)
25267607,48.2055425,16.3476294,3,POINT (16.3476294 48.2055425)
24967031,48.2262317,16.4042556,4,POINT (16.4042556 48.2262317)
355301843,48.226298,16.4043806,3,POINT (16.4043806 48.226298)
353938349,48.2261541,16.4043718,3,POINT (16.4043718 48.2261541)
24967038,48.2257192,16.4033112,3,POINT (16.4033112 48.2257192)
24967067,48.2247534,16.4029897,3,POINT (16.4029897 48.2247534)
29750000,48.202793,16.3431831,4,POINT (16.3431831 48.202793)
29750002,48.2043069,16.3449683,4,POINT (16.3449683 48.2043069)
31256324,48.2003643,16.3432442,4,POINT (16.3432442 48.2003643)
29750001,48.2018265,16.3450061,4,POINT (16.3450061 48.2018265)
24967084,48.2003663,16.3459489,3,POINT (16.3459489 48.2003663)
24967088,48.2003542,16.347039,3,POINT (16.347039 48.2003542)
285679828,48.200371,16.3450224,4,POINT (16.3450224 48.200371)
31256293,48.2003186,16.3482641,1,POINT (16.3482641 48.2003186)
24967102,48.2009785,16.3491083,3,POINT (16.3491083 48.2009785)
24967131,48.2042172,16.3503893,3,POINT (16.3503893 48.2042172)
24967110,48.1998843,16.3492988,3,POINT (16.3492988 48.1998843)
268703538,48.199729,16.3479422,3,POINT (16.3479422 48.199729)
268703575,48.1994293,16.3494677,2,POINT (16.3494677 48.1994293)
24967115,48.2054109,16.3544088,3,POINT (16.3544088 48.2054109)
33183706,48.2054023,16.3542301,3,POINT (16.3542301 48.2054023)
33183709,48.204406,16.3549141,3,POINT (16.3549141 48.204406)
24967120,48.2054959,16.3561842,3,POINT (16.3561842 48.2054959)
33183712,48.2054325,16.3549104,3,POINT (16.3549104 48.2054325)
2211384242,48.2046379,16.3568607,3,POINT (16.3568607 48.2046379)
24967124,48.2056545,16.3573648,4,POINT (16.3573648 48.2056545)
260604333,48.2055932,16.3572143,5,POINT (16.3572143 48.2055932)
1170707367,48.2447508,16.3796415,3,POINT (16.3796415 48.2447508)
1170706770,48.2451514,16.3797961,3,POINT (16.3797961 48.2451514)
1170707214,48.2462219,16.3814247,3,POINT (16.3814247 48.2462219)
69686609,48.2450923,16.3825627,3,POINT (16.3825627 48.2450923)
33240972,48.2164313,16.3079452,3,POINT (16.3079452 48.2164313)
26405244,48.2169405,16.3089992,3,POINT (16.3089992 48.2169405)
26405242,48.2171565,16.3075006,3,POINT (16.3075006 48.2171565)
25267589,48.2140938,16.3148282,4,POINT (16.3148282 48.2140938)
33242042,48.2142419,16.3137929,4,POINT (16.3137929 48.2142419)
25267593,48.2084057,16.335219,4,POINT (16.335219 48.2084057)
33079226,48.2082512,16.3362157,4,POINT (16.3362157 48.2082512)
25267594,48.2088897,16.336431,3,POINT (16.336431 48.2088897)
258358062,48.2086611,16.3379207,3,POINT (16.3379207 48.2086611)
25267596,48.2095855,16.3318878,3,POINT (16.3318878 48.2095855)
25276589,48.2097089,16.3310752,4,POINT (16.3310752 48.2097089)
33079244,48.2103071,16.3324407,3,POINT (16.3324407 48.2103071)
32637447,48.2070049,16.3228916,4,POINT (16.3228916 48.2070049)
25267601,48.2055787,16.3234942,3,POINT (16.3234942 48.2055787)
25267602,48.207029,16.3432872,3,POINT (16.3432872 48.207029)
31256836,48.2065998,16.3432083,3,POINT (16.3432083 48.2065998)
33144363,48.2079297,16.3416718,3,POINT (16.3416718 48.2079297)
25267606,48.206648,16.34785,3,POINT (16.34785 48.206648)
31673329,48.2071121,16.3456095,3,POINT (16.3456095 48.2071121)
25267608,48.2089923,16.3438492,4,POINT (16.3438492 48.2089923)
260048414,48.2089085,16.3444008,1,POINT (16.3444008 48.2089085)
33144360,48.2092607,16.3419273,3,POINT (16.3419273 48.2092607)
33344378,48.2148483,16.3649157,4,POINT (16.3649157 48.2148483)
298076032,48.2151369,16.3646003,4,POINT (16.3646003 48.2151369)
2471327477,48.2153003,16.3654241,4,POINT (16.3654241 48.2153003)
984606023,48.2161417,16.3635415,2,POINT (16.3635415 48.2161417)
